OCI-Ly1_DMSO_rep1	OCI-Ly1_DMSO_rep2	OCI-Ly1_DMSO_rep3	OCI-Ly1_JIB04_150nM_rep1	OCI-Ly1_JIB04_150nM_rep2	OCI-Ly1_JIB04_150nM_rep3	OCI-Ly1_JIB04_500nM_rep1	OCI-Ly1_JIB04_500nM_rep2	OCI-Ly1_JIB04_500nM_rep3
LOC100188947	5.93713	5.57331	6.32564	6.33418	5.57387	5.36514	5.6345	7.24113	6.78611
LOC100190940	0.718868	0.51817	0.667409	0.466144	0.609338	0.535936	0.289968	0.352015	0.392878
LOC100190986	46.7555	40.3718	52.0593	43.3028	42.3916	47.2981	33.8801	37.1221	39.9991
LOC100192426	0	0	0	0	0	0	0	0	0
LOC100216479	21.74708	20.72105	24.30636	20.97489	21.80737	23.32264	9.58656	10.83761	11.33452
LOC100216545	9.78249	9.70327	10.4301	9.36531	10.052	9.05383	11.954	10.9202	12.1153
LOC100216546	5.41883	4.73481	5.85108	4.56553	5.05764	5.32786	4.10718	4.46905	5.20152
LOC100240734	1.17863	1.29252	0.617863	0.458302	0.313519	0.208971	1.06541	0.646223	1.23392
LOC100240735	2.03021	1.72128	1.10133	1.41817	2.02427	1.29793	1.52418	1.37028	2.07972
LOC100268168	1.924529	1.78749	2.11527	1.95989	1.3300515	1.317971	1.5560754	1.00664	1.4053
LOC100270679	0	0	0.198149	0.682624	0.703636	0.267343	0.681961	0.829908	0.176072
LOC100270746	0	0	0	0	0	0	0	0	0
LOC100270804	2.03234	2.20393	2.59927	2.4856	2.17503	2.83387	3.54045	2.90096	3.58878
LOC100271702	0.111253	0.0324804	0.0468571	0	0	0.125886	0.0178498	0.0491354	0.124966
LOC100271722	0.20184	0.147329	0.106218	0.173098	0.0717837	0.0951826	0.188924	0.148469	0
LOC100271832	0.911411	0.809919	0.750556	0.652746	0.591805	0.841009	0.508703	0.218533	0.741193
LOC100271836	56.691	47.155	58.3601	55.4302	54.4746	57.9012	93.7226	86.6975	92.0413
LOC100272216	5.8915	3.68087	3.75273	4.9722	3.68828	3.76185	2.98272	3.45523	3.81421
LOC100272217	1.99064	1.95435	2.19895	2.12285	2.2423	2.18961	2.7009	2.27861	3.04808
LOC100272228	1.4915	1.34728	1.62652	1.65599	2.07595	1.72828	2.22004	2.30261	1.89776
LOC100286793	12.4742	10.4645	12.5029	13.7918	10.3625	10.0551	14.2419	13.3611	13.24
LOC100286922	0	0	0	0	0	0	0	0	0
LOC100287010	0.105596	0	0.111061	0.108808	0.112602	0.074723	0.169468	0.349126	0.148035
LOC100287015	7.77889	7.32953	7.36973	7.50469	6.66954	6.68707	6.09625	5.72351	5.87263
LOC100287036	0.793601	0.272622	0.540203	0.865495	0.846401	0.660597	0.898979	0.874935	1.09107
LOC100287042	4.27089	4.00086	4.00946	3.43626	4.09865	3.94457	3.11239	3.6174	3.54186
LOC100287072	0.702671	0.364525	0.680455	0.590084	0.346192	0.633242	0.480754	0.961919	0.792222
LOC100287177	3.23694	3.46061	3.93959	2.06092	3.75933	1.37373	4.34296	4.62362	3.26848
LOC100287225	0.499789	1.18865	0.853031	0.644618	0.522958	0.484317	0.3974	0.55482	0.500282
LOC100287314	1.8197	1.49749	1.20889	1.11502	1.46677	1.5392	1.14155	1.16502	1.15947
LOC100287534	0	0	0	0	0	0	0	0	0
LOC100287632	0.177113	0.129339	0	0	0.0943292	0	0	0	0
LOC100287704	0.00129833	0.00110893	0.00114375	0.00146384	0.00155274	0.00082839	0.00121934	0.00164947	0.00174072
LOC100287792	2.28501	2.36111	2.2386	2.4232	2.04458	1.8134	1.52616	1.16721	1.85521
LOC100287834	1.98235833	1.30272893	1.66430375	2.15119384	1.26581274	0.84204539	1.83025934	1.95997947	2.21801072
LOC100287846	1.36488	1.06885	1.65487	1.32416	1.76486	1.82192	0.824613	0.888131	1.29159
LOC100287879	0	0	0	0	0	0	0	0	0
LOC100287944	1.55616	1.13313	1.63202	0.246933	0.761855	0.925757	0.82429	0.2619	0.368266
LOC100288069	17.9996	15.5154	19.4202	19.0111	17.6257	20.4489	42.7464	40.1434	40.2086
LOC100288079	0.289313	0	0.101221	0.39861	0.308099	0.136584	0	0.105982	0.089942
LOC100288122	0	0	0	0	0.0259489	0	0.0780222	0.161056	0.0227568
LOC100288123	3.04461	2.00085	2.20321	2.83917	2.60565	2.55735	1.29765	1.2249	1.96316
LOC100288181	0.176568	0.103089	0.176707	0.190486	0.113115	0.149804	0.274979	0.107313	0.165388
LOC100288198	1.29358	1.40898	0.962684	1.27721	1.50947	1.53557	1.32974	1.44802	1.09816
LOC100288255	0.479233	0.284162	0.384355	0.413284	0.429198	0.459649	0.235754	0.308322	0.4745
LOC100288346	0	0	0	0	0	0	0	0	0
LOC100288432	8.20403	7.3852	9.75882	9.82246	7.72229	5.59697	11.2814	11.0681	9.98177
LOC100288524	0	0	0	0	0	0	0	0	0
LOC100288570	0	0	0	0	0	0	0	0	0
LOC100288637	6.79157	6.45881	6.79029	6.20851	6.64149	6.05712	4.86795	5.37348	5.625706
LOC100288748	0.963034	2.05528	1.10288	1.05304	1.07696	1.0115	0.526699	0.531129	0.928375
LOC100288778	7.86354	8.42492	7.49045	6.60674	6.73234	7.54374	8.09419	8.52906	8.3692
LOC100288814	0	0	0	0	0	0	0	0	0.0938198
LOC100288842	18.8062	17.0229	18.6345	21.3672	19.6456	24.1898	21.7716	18.7433	26.016
LOC100288846	1.0992	0.772152	0.770564	0.917081	1.12624	0.518088	2.87873	2.08605	2.10959
LOC100288911	0	0	0	0	0	0	0	0	0
LOC100288974	0.595551	1.08284	1.41607	0.311983	0.795696	0.841467	0.303642	0.654722	0.490771
LOC100289019	7.38659	8.15095	7.17924	6.98815	7.0057	6.96594	6.55665	7.38817	8.32165
LOC100289092	13.29042	12.88632	13.251583	16.41869	13.92989	12.72526	22.347914	19.36873	26.21355
LOC100289137	0.108816	0.105705	0.0409729	0.200024	0.103827	0.192605	0.062425	0.0644521	0.0910641
LOC100289187	1.2729979	2.0072735	1.97564	1.88286	1.683293	2.3059498	2.2472571	2.62981	2.1417268
LOC100289230	2.13208	2.66005	2.3114	2.16827	2.27855	2.5417	1.7123	2.35292	2.36722
LOC100289341	8.34582	6.92298	7.96805	6.35497	5.91704	7.33043	4.68611	7.35547	6.57996
LOC100289361	2.63501	5.3886	5.86114	4.57709	3.92712	4.32935	7.87029	5.78834	4.32335
LOC100289473	7.14922	6.79826	8.90571	9.09678	6.99585	6.35566	5.40469	6.03405	5.74052
LOC100289495	6.15213	5.88765	7.56477	6.15137	6.88526	6.92705	4.44967	5.4891	5.85713
LOC100289509	0.602327	0.967409	0.569992	0.807238	0.899004	0.511543	0.870046	0	1.06917
LOC100289511	7.15023	6.47942	6.44875	5.48064	6.91183	4.58502	8.54887	6.72161	8.24091
LOC100289561	21.3941	20.1116	25.5562	28.8204	24.0146	25.8435	34.847	38.3343	29.5849
LOC100289650	0	0	0	0	0	0	0.0685305	0.0942814	0
LOC100289656	0	0	0	0	0	0	0	0	0
LOC100289673	0	0	0	0	0	0.124824	0	0	0.123721
LOC100292680	0.705501	0.783274	0.778256	0.463097	0.613002	0.784889	0.556196	0.569446	0.536286
LOC100294145	17.24778	18.68411	22.1208	20.12305	21.88935	24.0207	26.49359	28.05331	28.91738
LOC100294362	0.518804	0.284725	0.487276	0.622881	0.678019	0.334745	0.316286	0.317583	0.638596
LOC100302640	0	0	0	0	0	0.312092	0.176909	0.241922	0
LOC100303749	3.52552	3.3932	2.94577	2.06751	2.73158	2.83647	2.76537	1.93901	2.61736
LOC100335030	1.14481	1.02053	1.07651	0.6889	0.782782	0.915441	0.664466	0.7095	0.481157
LOC100379224	7.16346	6.05999	7.9206	7.55381	7.54769	8.49749	5.91633	7.13204	6.39989
LOC100422737	2.94193	3.42437	3.22117	3.11068	2.84143	1.85626	1.65868	2.32399	1.26413
LOC100498859	4.56247	2.37138	5.03674	3.59105	3.70759	4.1608	2.3585	3.99863	2.52641
LOC100499183	0	0	0	0.0603733	0.0624437	0	0	0	0
LOC100499194	0.2036	0.264183	0.214375	0.302435	0.4346	0.47996	0.217776	0.349684	0.139824
LOC100499227	0	0.0715108	0.360654	0.201829	0.208941	0.138628	0.117905	0.161977	0.0915709
LOC100499405	0.126752	0.215879	0.133465	0.152059	0.135287	0.268919	0.101673	0.186624	0.177983
LOC100499484	0	0	0.0335937	0.0163941	0	0	0	0	0.0149334
LOC100499484-C9ORF174	0	0	0	0	0	0	0.0138789	0	0
LOC100499489	0.249584	0.0607211	0.109504	0.320795	0.155395	0.147085	1.06783	0.551198	1.28501
LOC100500773	0	0	0	0.0834285	0	0.171978	0	0	0
LOC100505474	0	0	0	0	0	0	0	0	0
LOC100505478	0.170923	0	0	0	0	0	0.274388	0.0939746	0
LOC100505495	1.10267	1.33497	1.19067	0.81504	1.16269	0.851301	1.06502	0.620626	0.934907
LOC100505540	0	0.134726	0	0	0	0	0	0	0.0860468
LOC100505545	0	0	0	0	0	0	0	0	0
LOC100505549	11.8908	11.086	12.839	11.0662	11.2706	13.4698	10.0784	10.1126	10.3962
LOC100505619	0	0	0	0	0	0	0	0	0
LOC100505622	6.69205	8.1452	7.025	6.14539	7.12734	7.76615	9.17789	6.94729	7.97638
LOC100505624	1.08955	0.961098	2.29296	1.35395	1.09268	0.619792	0.872907	0.243373	0.75005
LOC100505633	1.46891	1.17024	0.954179	1.09215	1.26332	1.26444	1.1941	1.76559	1.87774
LOC100505648	7.84872	8.45245	8.48824	7.38194	8.21341	6.83888	9.17216	9.24657	7.95605
LOC100505658	0.315751	0.368731	0.465473	0.216452	0.17974	0.089318	0.135092	0.0464876	0.3941
LOC100505659	6.09014	5.4807	5.22722	5.74392	4.93614	5.6439	5.82053	3.70954	6.42254
LOC100505666	0.84985	0.3118192	0.859055	0.749278	0.639579	0.565558	1.342472	0.927775	1.040454
LOC100505676	0.57442	0.36712	0.744669	0.426556	0.446705	0.471891	0.319503	0.398859	0.313536
LOC100505679	0.506228	0.478938	0	0.476935	0.219719	0	0.250294	1.61318	0.657187
LOC100505687	3.099526	2.99895	3.035524	3.023952	3.735512	3.292077867	3.69987	4.439135	4.19324
LOC100505695	2.167025	1.928349	2.673066	2.8501	3.11788	4.34097	3.787228	8.52933	5.3375
LOC100505702	1.1414072790739	1.244612300982	1.1881978507502	1.403310191644	1.071738622482	0.87801311758	0.8143623976804	0.773711988768	0.7178728599128
LOC100505715	1.22522	1.47035	1.31255	1.58981	1.56351	1.53766	2.54109	2.63352	2.67073
LOC100505716	0.600302	1.27795	0.737352	1.27351	0.587262	1.02602	0.361187	0.579864	1.19389
LOC100505718	0	0	0	0	0	0	0	0	0
LOC100505738	0	0	0	0	0	0	0	0	0
LOC100505761	20.11544	18.43679	20.05558	17.01792	17.44149	16.50269	14.29825	18.32093	15.14979
LOC100505768	1.00808	0.686923	1.34198	0.762388	1.07439	1.14168	0.377544	1.03601	0.753175
LOC100505776	3.21688	2.0657	3.76906	2.86889	2.69353	3.4743	2.19242	1.85507	3.23676
LOC100505782	0.780388	0.711992	1.43786	0.852792	0.832855	0.758886	0.763	0.538463	0.981474
LOC100505783	3.853347	4.27004	4.295078	4.130593	4.679639	3.779367	6.93365	6.154041	6.81436
LOC100505795	0	0	0	0	0	0	0	0	0
LOC100505806	0	0	0	0	0	0	0	0	0
LOC100505812	8.75262	8.95391	9.37386	8.35791	10.3731	10.5794	10.8262	12.4134	10.3527
LOC100505817	6.75256	9.08213	8.07703	7.29764	8.4283	6.97364	4.988	3.09892	4.70677
LOC100505835	0.518307	0.477867	0.631798	0.513589	0.698661	0.347291	0.288666	0.451662	0.337257
LOC100505839	4.71256	4.24225	3.74855	4.87436	4.69385	4.14773	3.6756	4.45064	4.5573
LOC100505841	0	0	0	0	0	0	0	0	0
LOC100505865	0	0	0	0	0	0.0918447	0.156204	0.142902	0.242402
LOC100505875	0.0573294	0.167411	0.120572	0.118182	0.122249	0.486858	0.0920097	0.189492	0.214271
LOC100505876	29.74057	32.6556	35.61963	28.47892	34.64954	38.34086	26.08642	30.34197	28.26706
LOC100505912	0.874878	1.17921	0.56582	0.971657	1.00415	0.476358	1.02618	0.370511	1.19417
LOC100505918	0	0.124851	0	0	0	0	0	0	0.0200157
LOC100505933	0.492879	1.15283	0.698624	0.321186	0.883693	0.875718	1.13586	1.0745	1.23688
LOC100505964	0	0	0	0	0	0	0	0	0
LOC100505978	0	0	0.145872	0.0715869	0	0.0982587	0.111403	0	0
LOC100505989	2.38944	2.25531	2.50878	2.1511	2.35314	1.87736	1.18239	1.82269	1.3991
LOC100506013	2.25204	1.38784	2.76084	1.95245	1.96775	1.72439	1.97532	2.25505	1.62575
LOC100506023	5.67931	4.81515	6.36178	5.02429	6.88832	6.14384	4.99165	5.21461	5.3978
LOC100506025	0.0509929	0.0744384	0	0	0.0272097	0.108194	0.0186855	0	0.0238619
LOC100506035	1.80072	1.75532	1.78504	2.38841	1.57982	2.07976	1.41936	1.62238	1.71112
LOC100506050	0.185811	0.328419	0.351588	0.194667	0.118738	0.235226	0.147254	0.387394	0.103629
LOC100506054	14.41723	12.63166	13.73624	14.33216	13.81598	13.0259	17.91214	15.37032	17.00326
LOC100506060	21.0311	22.3222	20.5305	20.3729	19.645	19.6515	15.6171	19.646	20.0511
LOC100506071	7.26725	5.14054	7.87862	6.4199	9.0211	6.87894	4.81438	4.14064	5.45849
LOC100506082	1.18453	1.23787	0.17734	1.05412	0.360017	0.24009	0	0	0.157409
LOC100506083	3.44521	3.92219	3.9717	3.53716	4.23019	3.34408	2.87455	3.51107	4.1137
LOC100506085	1.07285	1.07164	1.43269	1.17129	1.2489	1.26901	0.735469	0.957444	0.965362
LOC100506100	53.8492	59.9845	59.4242	59.3624	65.4189	66.315	52.1908	53.9508	47.5377
LOC100506122	0.480261	0.219093	0.442347	0.277948	0.224203	0.424618	0.288974	0.231884	0.0842567
LOC100506123	10.96599	10.48924	12.2448	11.30576	12.57813	12.89476	13.46315	14.89032	16.51402
LOC100506124	1.46164	1.58794	2.25386	1.36431	1.59574	2.06784	1.19995	1.6502	1.55814
LOC100506134	2.8541	3.89136	2.18649	2.853307	3.10471	3.25962	0.960855	2.19793	2.4089
LOC100506136	0.275389	0.753807	0.217378	0.460563	0.25709	0.243503	0.276181	0.3798	0.193213
LOC100506172	0.293389	0.183936	0.221734	0	0.267993	0.177532	0.0338017	0	0.156691
LOC100506178	0	0	0	0	0	0	0	0	0.0401545
LOC100506190	2.77986	2.0351	2.87914	2.36598	3.32336	3.30918	4.98315	5.07136	4.38898
LOC100506195	0.159257	0.275303	0.375876	0.135733	0.226427	0.0533481	0.0605174	0.0833134	0.049613
LOC100506207	1.2161	1.18712	1.35137	1.2191175	0.990643	1.12792	1.31329	1.21465	1.1114258
LOC100506229	0	0	0	0	0	0	0	0	0
LOC100506233	27.2045	25.1469	30.0531	26.4382	26.541	30.4458	17.4113	15.0542	17.6552
LOC100506241	4.58188	5.59427	4.79559	4.27027	5.27956	4.25404	3.17042	3.80491	4.42882
LOC100506274	0.0639449	0	0.0672123	0.0659315	0	0	0	0	0
LOC100506305	1.02245	1.19254	0.645442	0.525947	1.02862	0.89456	1.11269	0.393236	1.69853
LOC100506314	0	0	0	0	0	0	0	0	0
LOC100506321	2.99944	3.81035	2.86393	3.1615	3.06148	3.59985	1.65847	2.63984	3.60231
LOC100506343	0.0537172	0.0784161	0.156322	0.055257	0.0286623	0.1095846	0.119112	0.0273188	0.145366
LOC100506368	0.0465043	0.0678953	0	0	0	0	0.149258	0	0.0869535
LOC100506384	0	0	0	0	0	0	0	0	0
LOC100506385	1.331695	1.198739	1.447106	1.241165	1.817009	1.102065	0.835867	1.591616	1.602922
LOC100506388	0	0	0	0	0	0	0.0456825	0	0.160323934
LOC100506393	0	0	0	0	0	0	0	0	0
LOC100506394	2.51919	3.46581	2.07605	2.37482	2.84701	1.47032	3.02499	2.4592	2.97847
LOC100506403	0	0	0	0	0	0	0	0	0
LOC100506421	3.96982	2.88509	4.55475	3.68231	3.58986	3.51985	2.49566	3.04723	3.50917
LOC100506422	3.53834	2.41314	3.42692	2.91167	2.92233	4.11247	2.38492	2.4087	2.43253
LOC100506451	0	0	0	0	0	0	0.148494	0	0
LOC100506469	18.8333	19.2636	19.1757	16.5438	19.4137	15.6641	16.9839	17.1612	19.5051
LOC100506472	2.6419	2.06739	2.39238	1.73851	1.95425	1.99459	1.56742	1.62723	1.69086
LOC100506474	0	0	0	0	0	0	0	0	0
LOC100506497	0.466573	0.165767	0.13719	0.264673	0.186694	0.144954	0.116045	0.145644	0.119358
LOC100506548	20.8357	18.8261	21.0133	18.346	19.8725	20.0547	23.8773	22.48	23.3676
LOC100506585	0.01178	0.0515841	0	0.0121057	0	0.0166583	0	0.0260301	0
LOC100506599	0.878717	1.16479	0.889422	0.717475	0.763847	0.643167	0.867615	0.46914	0.600683
LOC100506655	1.01651	0.756461	0.902505	0.86073	0.574408	0.761132	0.735497	0.88041	0.709042
LOC100506668	7.35707	6.47673	6.35553	6.5575	6.44249	6.55409	6.80337	7.06653	6.64803
LOC100506688	1.7839	1.22524	1.79433	1.24159	1.29506	1.21015	0.879247	0.822065	1.31115
LOC100506710	64.2485	65.135	75.5129	66.0763	74.6119	76.9608	67.298	71.8195	73.0881
LOC100506713	7.49684	5.08086	5.93932	5.85497	4.97402	5.24481	6.06424	6.70261	4.75767
LOC100506714	7.66399	7.18732	7.65746	8.01751	7.8366	8.3974	9.44719	7.24678	10.38618
LOC100506730	5.64021	6.18005	6.46193	5.20431	6.25961	5.91985	3.86049	3.9649	4.27747
LOC100506746	8.73875	8.50548	8.45758	8.16706	7.13809	8.63713	8.25357	9.71285	9.00121
LOC100506776	4.27109	3.96691	3.90857	3.60602	3.51224	3.03071	3.10321	3.41917	3.71408
LOC100506795	0.145185	0.316412	0.171205	0.111424	0.11569	0.153283	0.144904	0.0199498	0.0507358
LOC100506801	2.66694	2.86077	2.89343	2.43057	2.60937	3.08617	2.40265	2.25339	1.83465
LOC100506804	1.45873	1.75384	2.43759	1.81139	2.01359	1.76054	3.20147	3.50107	2.96873
LOC100506810	0.093969	0	0.070697	0.124171	0.0143313	0.0949197	0.11845	0.0593203	0.125712
LOC100506834	0.288201	0.215749	0.212189	0.305086	0.419134	0.302968	0.188936	0.200267	0.299469
LOC100506844	27.521	25.1223	32.4097	31.6068	32.8809	37.6916	52.9807	53.7439	53.0387
LOC100506874	1.461061478	1.7546656	1.3419921	1.3250679	1.3525084	1.154662	1.2502322278	1.1490988	1.5102314
LOC100506895	0	0	0	0	0	0	0	0	0
LOC100506963	7.1329	5.65947	7.51819	7.7541	9.00504	7.24486	12.4397	11.4403	12.259
LOC100506990	16.850756	13.39281	16.69561	14.93813	15.205843	15.60186	13.621345	13.518944	13.69483
LOC100507003	0	0.0509736	0.0367478	0	0	0	0	0	0
LOC100507032	7.23873	6.36281	6.51821	6.53897	6.04956	6.06239	6.10135	6.18145	6.98746
LOC100507053	0.470329	0.843898	0.645492	0.459974	0.442963	0.400759	0.550485	0.452719	0.535059
LOC100507066	0.397752	1.16157	0.836073	0.615256	0.423927	0.75076	0.691616	0.656988	0.433399
LOC100507091	1.36884	1.61258	0.859672	1.23493	1.02519	1.08698	0.558695	0.371179	0.674308
LOC100507117	1.9722	1.69061	2.96733	1.82502	1.93367	1.56847	2.19681	2.01899	2.2262
LOC100507118	2.32669	3.48479	2.73238	3.07633	2.44647	2.69823	0.810148	2.24796	1.44624
LOC100507140	0.541942	0.414396	0.353202	0.610528	0.468191	0.547559	0.393362	0.313368	0.458887
LOC100507156	2.66159	2.46561	3.02539	2.52007	2.32643	2.1084	2.03365	1.97556	2.05853
LOC100507173	15.128097	11.30816	12.06786	11.10384	10.84828	13.715718	16.62123	10.56657	13.36639
LOC100507194	1.24379	1.36187	1.14523	1.08038	1.57563	1.15487	1.12268	0.600215	1.30868
LOC100507205	0	0	0	0	0	0	0	0	0
LOC100507206	0	0	0	0	0	0	0	0	0
LOC100507217	35.07852	39.30014	42.27363	38.70974	48.16187	48.37334	45.21785	45.50189	42.18019
LOC100507244	0.696834	0.762965	0.880059	1.21921	0.892146	0.985852	0.614981	0.730367	1.04296
LOC100507250	1.8031	2.26916	1.76704	2.27114	2.05663	2.28689	2.49411	3.67082	3.40314
LOC100507254	0	0	0	0	0	0	0	0	0
LOC100507266	6.03875	5.92786	5.29524	5.32242	6.01868	5.38653	6.9711	7.52774	7.3074
LOC100507299	1.27656	0.891408	1.40085	1.02962	1.71621	1.33542	1.60337	1.65126	2.48954
LOC100507300	0	0	0	0	0	0	0	0	0
LOC100507334	0	0	0	0	0	0	0	0	0
LOC100507346	0.802687	0.853101	0.314338	0.699633	0.651547	0.807587	0.298935	1.06228	0.813711
LOC100507351	0	0	0.0127015	0.0494898	0.0257958	0.0170275	0.00966435	0.0266194	0.0790331
LOC100507362	0	0	0	0	0	0	0	0	0
LOC100507373	5.36526	3.93266	5.96208	5.11348	4.02499	5.06536	4.55175	4.43695	5.20694
LOC100507377	10.0467	6.90424	10.1946	8.45483	8.18375	8.36738	6.30215	4.27072	9.0595
LOC100507384	0	0	0	0	0	0	0	0	0
LOC100507387	1.45096	1.3241	1.77971	2.24377	2.1914	2.22494	0.291095	0.865758	0.338885
LOC100507389	0.410445	0.730266	0.557118	0.423887	0.504307	0.415797	0.235554	0.22629	0.438599
LOC100507391	0	0	0	0.0143751	0	0	0.0112192	0	0.0130973
LOC100507410	0	0	0	0	0	0	0	0	0
LOC100507424	5.93282	4.50136	5.37697	5.12037	4.85133	3.73123	4.73691	6.23089	5.06482
LOC100507433	2.515995	2.85497147	2.922353	2.854396	2.699469	2.930538	3.915625	3.551664	3.521485
LOC100507443	0	0	0	0	0	0	0	0	0
LOC100507462	0.624548	0.594525	0.530816	0.517624	0.641747	0.416901	0.620194	0.499177	0.379409
LOC100507463	12.98475	16.521513	14.95594	13.68591	14.82492	13.375994	11.22344	11.61506	10.630117
LOC100507472	0.0257523	0	0.027112	0	0	0	0.0206595	0.0568558	0.024101
LOC100507489	0.0279998	0.0408743	0.176855	0.230437	0.0597582	0.158431	0.179704	0.185428	0.314418
LOC100507501	5.35544	4.22456	4.58583	4.4467	5.16894	3.8189	3.85872	4.16355	4.46144
LOC100507537	2.07748	3.64938	1.10133	1.26807	2.43851	1.60274	1.20926	0.797808	1.26956
LOC100507547	0.50317	0.714686	0.659358	1.0943259	0.997085	0.909035	1.311937	1.70246	1.0215440303028
LOC100507557	2.401851	2.83389	2.929221	2.465305	2.274197	2.20722	2.0034655	2.224734	2.051689
LOC100507564	1.141	0.635624	1.17423	1.0217	1.38538	1.11862	1.13997	1.20739	0.801856
LOC100507577	4.86553	3.46857	4.58262	3.66907	4.84569	4.76549	3.55164	3.89292	4.28637
LOC100507584	3.28179	3.29935	3.80374	3.1386	3.33088	4.08713	2.75593	2.85815	2.9517
LOC100507600	0.806407	1.26327	0.438996	0.636168	0.659969	0.657476	0.551456	0.474449	0.494798
LOC100507632	0	0	0	0	0	0	0	0	0
LOC100507634	0.800858	0.603396	0.87034	0.478312	0.523827	0.657767	0.911908	0.998134	0.725325
LOC100507651	0.504284	0.417297	0.453829	0.443459	0.422077	0.544142	0.278991	0.141292	0.487866
LOC100508120	1.60544	1.496	1.36613	1.68741	1.56711	1.35311	3.45306	2.8266	2.58831
LOC100527964	3.41249	2.09942	1.93343	2.49024	2.78855	2.66955	2.99274	2.97666	3.36457
LOC100616530	0.9467318655	3.53397	1.935857	0.995691	0.570002	2.280233	0.2747	1.936391	0.502202
LOC100630918	4.14242	2.71292	3.74798	2.8297	3.67567	3.3413	2.516	3.67244	2.71561
LOC100630923	20.4024	18.79	21.7787	15.1056	18.3908	18.2513	23.3411	28.5032	25.2701
LOC100631378	0	0	0	0	0	0	0	0.0692301	0
LOC100652739	0	0.0760575	0	0	0	0	0	0	0.1371018
LOC100652768	0.794099	0.471796	0.298799	0.926948	0.442661	0.82784	1.09582	2.80308	1.24854
LOC100652770	0	0	0.0281209	0.0274769	0.0570108	0.0755686	0	0	0.0749925
LOC100652772	12.252	13.8641	14.8485	12.2726	13.764	13.9898	14.9619	16.8944	16.5903
LOC100652791	0.0515698	0.0752933	0.0542411	0.0531342	0.219972	0.145966	0.289666	0.0568381	0.1446
LOC100652909	8.39877	7.70473	9.53721	9.40861	7.40486	8.46681	6.77728	5.5632	6.32958
LOC100652999	0.0607351	0.101838	0.105854	0.235363	0.206485	0	0	0.125254	0
LOC100653515	0	0	0	0	0	0	0	0.0553386	0
LOC100862671	1.43307	1.02763	1.32348	1.57742	1.77086	1.138	1.9766	2.35915	2.63538
LOC100873065	0	0	0	0	0	0	0	0	0
LOC100996291	0.705772	0.486541	0.638314	0.634394	0.495126	0.372364	0.594865	0.263752	0.579552
LOC100996307	0.322567	0.533209	0.2266988	0.398869	0.560145	0.292344	0.591259	0.497138	0.670071
LOC100996455	1.08969	0.984125	2.96079	0.602868	0.868931	0.722612	0.388249	0.52373	0.501786
LOC101054525	1.40073	1.29239	2.13485	1.495	1.62368	1.7004	1.11671	1.0512	1.16803
LOC101055625	0	0	0	0	0	0	0.073507	0.192595	0
LOC101059948	0.440656	0.42954	0.462008	2.43684	1.87547	2.0836	0.944175	0.644293	1.91368
LOC101101776	37.16045	38.923	40.68547	33.23968	32.65776	33.82437	25.1932	25.18888	24.04396
LOC113230	0.213954	0.687195	0.495242	0.440635	0.593359	0.423837	1.06435	1.60438	1.12035
LOC115110	0.12734	0.115962	0.026695	0	0.028029	0.0374164	0.0197546	0.110088	0.254646
LOC116437	0.168692	0.0307807	0.111018	0.216827	0.292582	0.119297	0.0676628	0	0.177651
LOC143666	5.74472	5.70965	5.01807	5.5458	4.95462	5.48294	5.90304	5.4579	5.35482
LOC144486	0.774646	0.59278	0.836676	0.564523	0.56477	0.662236	0.882977	0.897692	1.08637
LOC144742	1.83611	1.76419	1.91417	1.66426	1.76637	1.25974	0.916976	1.20446	1.21597
LOC145474	1.18825	0.76154	1.15931	1.52064	1.05148	0.901941	0.953286	0.575756	1.41018
LOC145783	3.02205	3.00508	3.29247	3.14326	2.9038	2.8749	4.39226	4.12115	4.30065
LOC145820	0.404587	0.461193	0.356286	0.435764	0.541028	0.418172	0.39573	0.252712	0.536173
LOC145837	0	0.138265	0.0664616	0	0.0673728	0	0	0	0.0886136
LOC145845	0.069008	0	0.0181686	0.0177354	0.073663	0	0.0968744	0.0190544	0.0484582
LOC146481	0	0	0	0	0	0	0	0	0
LOC146513	0	0.0749085	0	0	0	0	0	0.0283234	0.0240124
LOC146880	5.56348	6.66837	6.3006	6.09331	5.71248	5.88633	8.27301	8.49979	8.28218
LOC147093	0.123105	0.251588	0.155533	0.101293	0.0788286	0	0.0395036	0.0543621	0.069131
LOC147646	0	0.0615006	0	0.0867529	0	0	0.0337997	0	0
LOC148145	0.222764	0.130066	0.251643	0.231419	0.237807	0.237964	0.178693	0.133592	0.0867528
LOC148413	25.3377	27.1018	25.3296	26.9754	24.3067	23.2057	27.6117	29.4055	27.0278
LOC148696	2.77618	3.59616	3.25338	3.3717	3.45147	3.00813	3.36443	3.5452	3.00516
LOC148709	1.38552	1.15767	1.72756	1.17557	1.54096	1.07987	0.927784	1.38948	1.42292
LOC149086	5.7108	3.67426	5.04004	5.03529	6.03883	5.95843	7.33954	8.48282	9.45547
LOC149134	0.455932	0	0.31971	0.365349	0.324139	0.28677	0.650396	0.670049	0.947021
LOC149373	0	0	0	0	0	0	0	0	0
LOC149950	0.0712304	0	0.149696	0	0	0.100846	0	0	0.26604
LOC150185	0	0	0	0	0	0	0	0.19509	0
LOC150197	0.166871	0.243593	0.0752977	0.196138	0.178093	0.168594	0.286861	0.263186	0.356997
