Sample_Type	Vendor_ID	Compound_Name	SMILES	Screened_Concentration	Peptide_Lum_Rep1	Peptide_Lum_Rep2	Peptide_Avg_Lum	Peptide_Zscore_Rep1	Peptide_Zscore_Rep2	Peptide_Avg_Zscore	Peptide_Hit_Rep1	Peptide_Hit_Rep2	Nuc_Lum_Rep1	Nuc_Lum_Rep2	Nuc_Avg_Lum	Nuc_Zscore_Rep1	Nuc_Zscore_Rep2	Nuc_Avg_Zscore	Nuc_Hit_Rep1	Nuc_Hit_Rep2	Peptide_Screen_Hit	Nuc_Screen_Hit	Hit_Type
CPI-455 Pos Control					56	121	88.5	-20.49	-23.18	-21.84			331	153	242	-9.87	-12.15	-11.01					
CPI-455 Pos Control					60	117	88.5	-20.49	-23.18	-21.84			375	230	302.5	-9.87	-12.15	-11.01					
CPI-455 Pos Control					52	80	66	-20.50	-23.18	-21.84			185	161	173	-9.88	-12.15	-11.02					
CPI-455 Pos Control					56	133	94.5	-20.49	-23.17	-21.83			234	173	203.5	-9.88	-12.15	-11.01					
CPI-455 Pos Control					52	153	102.5	-20.50	-23.17	-21.83			157	161	159	-9.89	-12.15	-11.02					
CPI-455 Pos Control					60	100	80	-20.49	-23.18	-21.84			278	327	302.5	-9.87	-12.14	-11.01					
CPI-455 Pos Control					68	173	120.5	-20.49	-23.17	-21.83			359	242	300.5	-9.87	-12.14	-11.01					
CPI-455 Pos Control					48	185	116.5	-20.50	-23.17	-21.83			642	169	405.5	-9.84	-12.15	-11.00					
CPI-455 Pos Control					56	129	92.5	-20.49	-23.17	-21.83			141	181	161	-9.89	-12.15	-11.02					
CPI-455 Pos Control					72	153	112.5	-20.49	-23.17	-21.83			290	149	219.5	-9.87	-12.15	-11.01					
CPI-455 Pos Control					64	157	110.5	-20.49	-23.17	-21.83			169	250	209.5	-9.88	-12.14	-11.01					
CPI-455 Pos Control					58	129	93.5	-17.29	-20.06	-18.67			146	435	290.5	-9.73	-10.94	-10.33					
CPI-455 Pos Control					48	81	64.5	-17.29	-20.07	-18.68			278	351	314.5	-9.72	-10.95	-10.33					
CPI-455 Pos Control					48	77	62.5	-17.29	-20.07	-18.68			827	226	526.5	-9.66	-10.96	-10.31					
CPI-455 Pos Control					48	60	54	-17.29	-20.07	-18.68			270	395	332.5	-9.72	-10.94	-10.33					
CPI-455 Pos Control					48	60	54	-17.29	-20.07	-18.68			230	157	193.5	-9.72	-10.97	-10.35					
CPI-455 Pos Control					69	48	58.5	-17.29	-20.08	-18.68			149	137	143	-9.73	-10.97	-10.35					
CPI-455 Pos Control					40	77	58.5	-17.29	-20.07	-18.68			121	218	169.5	-9.74	-10.96	-10.35					
CPI-455 Pos Control					48	109	78.5	-17.29	-20.06	-18.68			149	149	149	-9.73	-10.97	-10.35					
CPI-455 Pos Control					48	77	62.5	-17.29	-20.07	-18.68			141	149	145	-9.73	-10.97	-10.35					
CPI-455 Pos Control					44	73	58.5	-17.29	-20.07	-18.68			173	185	179	-9.73	-10.96	-10.35					
CPI-455 Pos Control					56	68	62	-17.29	-20.07	-18.68			335	161	248	-9.71	-10.97	-10.34					
CPI-455 Pos Control					56	72	64	-17.29	-20.07	-18.68			181	222	201.5	-9.73	-10.96	-10.34					
CPI-455 Pos Control					48	105	76.5	-17.29	-20.07	-18.68			161	161	161	-9.73	-10.97	-10.35					
CPI-455 Pos Control					48	72	60	-17.29	-20.07	-18.68			129	177	153	-9.73	-10.97	-10.35					
CPI-455 Pos Control					52	93	72.5	-17.29	-20.07	-18.68			145	173	159	-9.73	-10.97	-10.35					
CPI-455 Pos Control					69	194	131.5	-17.29	-20.05	-18.67			145	133	139	-9.73	-10.97	-10.35					
CPI-455 Pos Control					53	138	95.5	-14.64	-24.54	-19.59			102	142	122	-12.05	-12.83	-12.44					
CPI-455 Pos Control					28	77	52.5	-14.65	-24.56	-19.60			89	101	95	-12.05	-12.84	-12.44					
CPI-455 Pos Control					36	56	46	-14.64	-24.57	-19.61			113	153	133	-12.04	-12.83	-12.44					
CPI-455 Pos Control					36	97	66.5	-14.64	-24.55	-19.60			121	137	129	-12.04	-12.83	-12.44					
CPI-455 Pos Control					24	60	42	-14.65	-24.56	-19.61			121	149	135	-12.04	-12.83	-12.44					
CPI-455 Pos Control					40	56	48	-14.64	-24.57	-19.60			117	133	125	-12.04	-12.83	-12.44					
CPI-455 Pos Control					24	48	36	-14.65	-24.57	-19.61			105	113	109	-12.05	-12.84	-12.44					
CPI-455 Pos Control					36	44	40	-14.64	-24.57	-19.61			121	105	113	-12.04	-12.84	-12.44					
CPI-455 Pos Control					36	60	48	-14.64	-24.56	-19.60			109	177	143	-12.04	-12.82	-12.43					
CPI-455 Pos Control					48	69	58.5	-14.64	-24.56	-19.60			93	206	149.5	-12.05	-12.82	-12.43					
CPI-455 Pos Control					36	44	40	-14.64	-24.57	-19.61			85	117	101	-12.05	-12.83	-12.44					
CPI-455 Pos Control					44	73	58.5	-14.64	-24.56	-19.60			89	129	109	-12.05	-12.83	-12.44					
CPI-455 Pos Control					28	52	40	-14.65	-24.57	-19.61			121	109	115	-12.04	-12.84	-12.44					
CPI-455 Pos Control					40	40	40	-14.64	-24.57	-19.61			93	113	103	-12.05	-12.84	-12.44					
CPI-455 Pos Control					44	56	50	-14.64	-24.57	-19.60			97	125	111	-12.05	-12.83	-12.44					
CPI-455 Pos Control					40	36	38	-14.64	-24.57	-19.61			109	105	107	-12.04	-12.84	-12.44					
CPI-455 Pos Control					31	164	97.5	-11.68	-23.56	-17.62			115	124	119.5	-11.59	-14.64	-13.12					
CPI-455 Pos Control					28	77	52.5	-11.68	-23.59	-17.63			113	101	107	-11.59	-14.64	-13.12					
CPI-455 Pos Control					28	69	48.5	-11.68	-23.59	-17.64			133	109	121	-11.59	-14.64	-13.12					
CPI-455 Pos Control					44	60	52	-11.67	-23.60	-17.64			105	105	105	-11.59	-14.64	-13.12					
CPI-455 Pos Control					44	81	62.5	-11.67	-23.59	-17.63			105	109	107	-11.59	-14.64	-13.12					
CPI-455 Pos Control					28	60	44	-11.68	-23.60	-17.64			137	101	119	-11.59	-14.64	-13.12					
CPI-455 Pos Control					44	52	48	-11.67	-23.60	-17.64			101	113	107	-11.60	-14.64	-13.12					
CPI-455 Pos Control					52	56	54	-11.67	-23.60	-17.64			85	93	89	-11.60	-14.64	-13.12					
CPI-455 Pos Control					40	109	74.5	-11.68	-23.58	-17.63			109	101	105	-11.59	-14.64	-13.12					
CPI-455 Pos Control					56	48	52	-11.67	-23.60	-17.64			101	121	111	-11.60	-14.64	-13.12					
CPI-455 Pos Control					36	44	40	-11.68	-23.60	-17.64			93	93	93	-11.60	-14.64	-13.12					
CPI-455 Pos Control					44	36	40	-11.67	-23.61	-17.64			101	117	109	-11.60	-14.64	-13.12					
CPI-455 Pos Control					44	44	44	-11.67	-23.60	-17.64			105	121	113	-11.59	-14.64	-13.12					
CPI-455 Pos Control					48	36	42	-11.67	-23.61	-17.64			109	101	105	-11.59	-14.64	-13.12					
CPI-455 Pos Control					36	44	40	-11.68	-23.60	-17.64			97	109	103	-11.60	-14.64	-13.12					
CPI-455 Pos Control					44	56	50	-11.67	-23.60	-17.64			105	121	113	-11.59	-14.64	-13.12					
